instance.yaml
kiva v0.2.0-0-g98c829f
Copyright (C) 2012-2014 Big Ladder Software
Web: www.bigladdersoftware.com

Starting Program: 2014-Jun-24 18:22:33.450294
Creating Domain...
Initializing Temperatures...
Beginning Simulation...
2097-Jul-09 19:20:00 (52.1%)
2097-Jul-09 20:45:00 (52.1%)
2097-Jul-09 22:10:00 (52.2%)
2097-Jul-09 23:36:00 (52.2%)
2097-Jul-10 01:01:00 (52.2%)
2097-Jul-10 02:26:00 (52.2%)
2097-Jul-10 03:51:00 (52.2%)
2097-Jul-10 05:16:00 (52.2%)
2097-Jul-10 06:41:00 (52.3%)
2097-Jul-10 08:06:00 (52.3%)
2097-Jul-10 09:32:00 (52.3%)
2097-Jul-10 10:57:00 (52.3%)
2097-Jul-10 12:22:00 (52.3%)
2097-Jul-10 13:47:00 (52.3%)
2097-Jul-10 15:12:00 (52.4%)
2097-Jul-10 16:37:00 (52.4%)
2097-Jul-10 18:02:00 (52.4%)
2097-Jul-10 19:28:00 (52.4%)
2097-Jul-10 20:53:00 (52.4%)
2097-Jul-10 22:18:00 (52.4%)
2097-Jul-10 23:43:00 (52.5%)
2097-Jul-11 01:08:00 (52.5%)
2097-Jul-11 02:33:00 (52.5%)
2097-Jul-11 03:58:00 (52.5%)
2097-Jul-11 05:23:00 (52.5%)
2097-Jul-11 06:49:00 (52.5%)
2097-Jul-11 08:14:00 (52.6%)
2097-Jul-11 09:39:00 (52.6%)
2097-Jul-11 11:04:00 (52.6%)
2097-Jul-11 12:29:00 (52.6%)
2097-Jul-11 13:54:00 (52.6%)
2097-Jul-11 15:19:00 (52.6%)
2097-Jul-11 16:44:00 (52.6%)
2097-Jul-11 18:10:00 (52.7%)
2097-Jul-11 19:35:00 (52.7%)
2097-Jul-11 21:00:00 (52.7%)
2097-Jul-11 22:25:00 (52.7%)
2097-Jul-11 23:50:00 (52.7%)
2097-Jul-12 01:15:00 (52.7%)
2097-Jul-12 02:40:00 (52.8%)
2097-Jul-12 04:05:00 (52.8%)
2097-Jul-12 05:31:00 (52.8%)
2097-Jul-12 06:56:00 (52.8%)
2097-Jul-12 08:21:00 (52.8%)
2097-Jul-12 09:46:00 (52.8%)
2097-Jul-12 11:11:00 (52.9%)
2097-Jul-12 12:36:00 (52.9%)
2097-Jul-12 14:01:00 (52.9%)
2097-Jul-12 15:27:00 (52.9%)
2097-Jul-12 16:52:00 (52.9%)
2097-Jul-12 18:17:00 (52.9%)
2097-Jul-12 19:42:00 (53%)
2097-Jul-12 21:07:00 (53%)
2097-Jul-12 22:32:00 (53%)
2097-Jul-12 23:57:00 (53%)
2097-Jul-13 01:22:00 (53%)
2097-Jul-13 02:48:00 (53%)
2097-Jul-13 04:13:00 (53.1%)
2097-Jul-13 05:38:00 (53.1%)
2097-Jul-13 07:03:00 (53.1%)
2097-Jul-13 08:28:00 (53.1%)
2097-Jul-13 09:53:00 (53.1%)
2097-Jul-13 11:18:00 (53.1%)
2097-Jul-13 12:43:00 (53.2%)
2097-Jul-13 14:09:00 (53.2%)
2097-Jul-13 15:34:00 (53.2%)
2097-Jul-13 16:59:00 (53.2%)
2097-Jul-13 18:24:00 (53.2%)
2097-Jul-13 19:49:00 (53.2%)
2097-Jul-13 21:14:00 (53.2%)
2097-Jul-13 22:39:00 (53.3%)
2097-Jul-14 00:04:00 (53.3%)
2097-Jul-14 01:30:00 (53.3%)
2097-Jul-14 02:55:00 (53.3%)
2097-Jul-14 04:20:00 (53.3%)
2097-Jul-14 05:45:00 (53.3%)
2097-Jul-14 07:10:00 (53.4%)
2097-Jul-14 08:35:00 (53.4%)
2097-Jul-14 10:00:00 (53.4%)
2097-Jul-14 11:25:00 (53.4%)
2097-Jul-14 12:51:00 (53.4%)
2097-Jul-14 14:16:00 (53.4%)
2097-Jul-14 15:41:00 (53.5%)
2097-Jul-14 17:06:00 (53.5%)
2097-Jul-14 18:31:00 (53.5%)
2097-Jul-14 19:56:00 (53.5%)
2097-Jul-14 21:21:00 (53.5%)
2097-Jul-14 22:46:00 (53.5%)
2097-Jul-15 00:12:00 (53.6%)
2097-Jul-15 01:37:00 (53.6%)
2097-Jul-15 03:02:00 (53.6%)
2097-Jul-15 04:27:00 (53.6%)
2097-Jul-15 05:52:00 (53.6%)
2097-Jul-15 07:17:00 (53.6%)
2097-Jul-15 08:42:00 (53.7%)
2097-Jul-15 10:07:00 (53.7%)
2097-Jul-15 11:33:00 (53.7%)
2097-Jul-15 12:58:00 (53.7%)
2097-Jul-15 14:23:00 (53.7%)
2097-Jul-15 15:48:00 (53.7%)
2097-Jul-15 17:13:00 (53.7%)
2097-Jul-15 18:38:00 (53.8%)
2097-Jul-15 20:03:00 (53.8%)
2097-Jul-15 21:29:00 (53.8%)
2097-Jul-15 22:54:00 (53.8%)
2097-Jul-16 00:19:00 (53.8%)
2097-Jul-16 01:44:00 (53.8%)
2097-Jul-16 03:09:00 (53.9%)
2097-Jul-16 04:34:00 (53.9%)
2097-Jul-16 05:59:00 (53.9%)
2097-Jul-16 07:24:00 (53.9%)
2097-Jul-16 08:50:00 (53.9%)
2097-Jul-16 10:15:00 (53.9%)
2097-Jul-16 11:40:00 (54%)
2097-Jul-16 13:05:00 (54%)
2097-Jul-16 14:30:00 (54%)
2097-Jul-16 15:55:00 (54%)
2097-Jul-16 17:20:00 (54%)
2097-Jul-16 18:45:00 (54%)
2097-Jul-16 20:11:00 (54.1%)
2097-Jul-16 21:35:00 (54.1%)
2097-Jul-16 23:01:00 (54.1%)
2097-Jul-17 00:26:00 (54.1%)
2097-Jul-17 01:51:00 (54.1%)
2097-Jul-17 03:16:00 (54.1%)
2097-Jul-17 04:41:00 (54.2%)
2097-Jul-17 06:06:00 (54.2%)
2097-Jul-17 07:31:00 (54.2%)
2097-Jul-17 08:57:00 (54.2%)
2097-Jul-17 10:22:00 (54.2%)
2097-Jul-17 11:47:00 (54.2%)
2097-Jul-17 13:12:00 (54.2%)
2097-Jul-17 14:37:00 (54.3%)
2097-Jul-17 16:02:00 (54.3%)
2097-Jul-17 17:27:00 (54.3%)
2097-Jul-17 18:52:00 (54.3%)
2097-Jul-17 20:18:00 (54.3%)
2097-Jul-17 21:43:00 (54.3%)
2097-Jul-17 23:08:00 (54.4%)
2097-Jul-18 00:33:00 (54.4%)
2097-Jul-18 01:58:00 (54.4%)
2097-Jul-18 03:23:00 (54.4%)
2097-Jul-18 04:48:00 (54.4%)
2097-Jul-18 06:13:00 (54.4%)
2097-Jul-18 07:39:00 (54.5%)
2097-Jul-18 09:04:00 (54.5%)
2097-Jul-18 10:29:00 (54.5%)
2097-Jul-18 11:54:00 (54.5%)
2097-Jul-18 13:19:00 (54.5%)
2097-Jul-18 14:44:00 (54.5%)
2097-Jul-18 16:09:00 (54.6%)
2097-Jul-18 17:35:00 (54.6%)
2097-Jul-18 19:00:00 (54.6%)
2097-Jul-18 20:25:00 (54.6%)
2097-Jul-18 21:50:00 (54.6%)
2097-Jul-18 23:15:00 (54.6%)
2097-Jul-19 00:40:00 (54.7%)
2097-Jul-19 02:05:00 (54.7%)
2097-Jul-19 03:31:00 (54.7%)
2097-Jul-19 04:56:00 (54.7%)
2097-Jul-19 06:21:00 (54.7%)
2097-Jul-19 07:46:00 (54.7%)
2097-Jul-19 09:11:00 (54.7%)
2097-Jul-19 10:36:00 (54.8%)
2097-Jul-19 12:01:00 (54.8%)
2097-Jul-19 13:26:00 (54.8%)
2097-Jul-19 14:51:00 (54.8%)
2097-Jul-19 16:17:00 (54.8%)
2097-Jul-19 17:42:00 (54.8%)
2097-Jul-19 19:07:00 (54.9%)
2097-Jul-19 20:32:00 (54.9%)
2097-Jul-19 21:57:00 (54.9%)
2097-Jul-19 23:22:00 (54.9%)
2097-Jul-20 00:47:00 (54.9%)
2097-Jul-20 02:12:00 (54.9%)
2097-Jul-20 03:38:00 (55%)
2097-Jul-20 05:03:00 (55%)
2097-Jul-20 06:28:00 (55%)
2097-Jul-20 07:53:00 (55%)
2097-Jul-20 09:18:00 (55%)
2097-Jul-20 10:43:00 (55%)
2097-Jul-20 12:08:00 (55.1%)
2097-Jul-20 13:33:00 (55.1%)
2097-Jul-20 14:58:00 (55.1%)
2097-Jul-20 16:24:00 (55.1%)
2097-Jul-20 17:49:00 (55.1%)
2097-Jul-20 19:14:00 (55.1%)
2097-Jul-20 20:39:00 (55.2%)
2097-Jul-20 22:04:00 (55.2%)
2097-Jul-20 23:29:00 (55.2%)
2097-Jul-21 00:54:00 (55.2%)
2097-Jul-21 02:19:00 (55.2%)
2097-Jul-21 03:44:00 (55.2%)
2097-Jul-21 05:09:00 (55.2%)
2097-Jul-21 06:35:00 (55.3%)
2097-Jul-21 08:00:00 (55.3%)
2097-Jul-21 09:25:00 (55.3%)
2097-Jul-21 10:50:00 (55.3%)
2097-Jul-21 12:15:00 (55.3%)
2097-Jul-21 13:40:00 (55.3%)
2097-Jul-21 15:05:00 (55.4%)
2097-Jul-21 16:30:00 (55.4%)
2097-Jul-21 17:55:00 (55.4%)
2097-Jul-21 19:21:00 (55.4%)
2097-Jul-21 20:46:00 (55.4%)
2097-Jul-21 22:11:00 (55.4%)
2097-Jul-21 23:36:00 (55.5%)
2097-Jul-22 01:01:00 (55.5%)
2097-Jul-22 02:26:00 (55.5%)
2097-Jul-22 03:51:00 (55.5%)
2097-Jul-22 05:16:00 (55.5%)
2097-Jul-22 06:41:00 (55.5%)
2097-Jul-22 08:06:00 (55.6%)
2097-Jul-22 09:32:00 (55.6%)
2097-Jul-22 10:57:00 (55.6%)
2097-Jul-22 12:22:00 (55.6%)
2097-Jul-22 13:47:00 (55.6%)
2097-Jul-22 15:12:00 (55.6%)
2097-Jul-22 16:37:00 (55.7%)
2097-Jul-22 18:02:00 (55.7%)
2097-Jul-22 19:27:00 (55.7%)
2097-Jul-22 20:52:00 (55.7%)
2097-Jul-22 22:18:00 (55.7%)
2097-Jul-22 23:43:00 (55.7%)
2097-Jul-23 01:08:00 (55.8%)
2097-Jul-23 02:33:00 (55.8%)
2097-Jul-23 03:58:00 (55.8%)
2097-Jul-23 05:23:00 (55.8%)
2097-Jul-23 06:48:00 (55.8%)
2097-Jul-23 08:13:00 (55.8%)
2097-Jul-23 09:39:00 (55.8%)
2097-Jul-23 11:04:00 (55.9%)
2097-Jul-23 12:29:00 (55.9%)
2097-Jul-23 13:54:00 (55.9%)
2097-Jul-23 15:19:00 (55.9%)
2097-Jul-23 16:44:00 (55.9%)
2097-Jul-23 18:09:00 (55.9%)
2097-Jul-23 19:34:00 (56%)
2097-Jul-23 20:59:00 (56%)
2097-Jul-23 22:25:00 (56%)
2097-Jul-23 23:50:00 (56%)
2097-Jul-24 01:15:00 (56%)
2097-Jul-24 02:40:00 (56%)
2097-Jul-24 04:05:00 (56.1%)
2097-Jul-24 05:30:00 (56.1%)
2097-Jul-24 06:55:00 (56.1%)
2097-Jul-24 08:20:00 (56.1%)
2097-Jul-24 09:46:00 (56.1%)
2097-Jul-24 11:11:00 (56.1%)
2097-Jul-24 12:36:00 (56.2%)
2097-Jul-24 14:01:00 (56.2%)
2097-Jul-24 15:26:00 (56.2%)
2097-Jul-24 16:51:00 (56.2%)
2097-Jul-24 18:16:00 (56.2%)
2097-Jul-24 19:42:00 (56.2%)
2097-Jul-24 21:07:00 (56.3%)
2097-Jul-24 22:32:00 (56.3%)
2097-Jul-24 23:57:00 (56.3%)
2097-Jul-25 01:22:00 (56.3%)
2097-Jul-25 02:47:00 (56.3%)
2097-Jul-25 04:12:00 (56.3%)
2097-Jul-25 05:37:00 (56.3%)
2097-Jul-25 07:02:00 (56.4%)
2097-Jul-25 08:28:00 (56.4%)
2097-Jul-25 09:53:00 (56.4%)
2097-Jul-25 11:18:00 (56.4%)
2097-Jul-25 12:43:00 (56.4%)
2097-Jul-25 14:08:00 (56.4%)
2097-Jul-25 15:33:00 (56.5%)
2097-Jul-25 16:58:00 (56.5%)
2097-Jul-25 18:23:00 (56.5%)
2097-Jul-25 19:49:00 (56.5%)
2097-Jul-25 21:14:00 (56.5%)
2097-Jul-25 22:39:00 (56.5%)
2097-Jul-26 00:04:00 (56.6%)
2097-Jul-26 01:29:00 (56.6%)
2097-Jul-26 02:54:00 (56.6%)
2097-Jul-26 04:19:00 (56.6%)
2097-Jul-26 05:44:00 (56.6%)
2097-Jul-26 07:10:00 (56.6%)
2097-Jul-26 08:35:00 (56.7%)
2097-Jul-26 10:00:00 (56.7%)
2097-Jul-26 11:25:00 (56.7%)
2097-Jul-26 12:50:00 (56.7%)
2097-Jul-26 14:15:00 (56.7%)
2097-Jul-26 15:40:00 (56.7%)
2097-Jul-26 17:06:00 (56.8%)
2097-Jul-26 18:31:00 (56.8%)
2097-Jul-26 19:56:00 (56.8%)
2097-Jul-26 21:21:00 (56.8%)
2097-Jul-26 22:46:00 (56.8%)
2097-Jul-27 00:11:00 (56.8%)
2097-Jul-27 01:36:00 (56.8%)
2097-Jul-27 03:01:00 (56.9%)
2097-Jul-27 04:27:00 (56.9%)
2097-Jul-27 05:52:00 (56.9%)
2097-Jul-27 07:17:00 (56.9%)
2097-Jul-27 08:42:00 (56.9%)
2097-Jul-27 10:07:00 (56.9%)
2097-Jul-27 11:32:00 (57%)
2097-Jul-27 12:57:00 (57%)
2097-Jul-27 14:22:00 (57%)
2097-Jul-27 15:48:00 (57%)
2097-Jul-27 17:13:00 (57%)
2097-Jul-27 18:38:00 (57%)
2097-Jul-27 20:03:00 (57.1%)
2097-Jul-27 21:28:00 (57.1%)
2097-Jul-27 22:53:00 (57.1%)
2097-Jul-28 00:18:00 (57.1%)
2097-Jul-28 01:43:00 (57.1%)
2097-Jul-28 03:09:00 (57.1%)
2097-Jul-28 04:34:00 (57.2%)
2097-Jul-28 05:59:00 (57.2%)
2097-Jul-28 07:24:00 (57.2%)
2097-Jul-28 08:49:00 (57.2%)
2097-Jul-28 10:14:00 (57.2%)
2097-Jul-28 11:39:00 (57.2%)
2097-Jul-28 13:04:00 (57.3%)
2097-Jul-28 14:30:00 (57.3%)
2097-Jul-28 15:55:00 (57.3%)
2097-Jul-28 17:20:00 (57.3%)
2097-Jul-28 18:45:00 (57.3%)
2097-Jul-28 20:10:00 (57.3%)
2097-Jul-28 21:35:00 (57.3%)
2097-Jul-28 23:00:00 (57.4%)
2097-Jul-29 00:25:00 (57.4%)
2097-Jul-29 01:51:00 (57.4%)
2097-Jul-29 03:16:00 (57.4%)
2097-Jul-29 04:41:00 (57.4%)
2097-Jul-29 06:06:00 (57.4%)
2097-Jul-29 07:31:00 (57.5%)
2097-Jul-29 08:56:00 (57.5%)
2097-Jul-29 10:21:00 (57.5%)
2097-Jul-29 11:47:00 (57.5%)
2097-Jul-29 13:12:00 (57.5%)
2097-Jul-29 14:37:00 (57.5%)
2097-Jul-29 16:02:00 (57.6%)
2097-Jul-29 17:27:00 (57.6%)
2097-Jul-29 18:52:00 (57.6%)
2097-Jul-29 20:17:00 (57.6%)
2097-Jul-29 21:42:00 (57.6%)
2097-Jul-29 23:08:00 (57.6%)
2097-Jul-30 00:33:00 (57.7%)
2097-Jul-30 01:58:00 (57.7%)
2097-Jul-30 03:23:00 (57.7%)
2097-Jul-30 04:48:00 (57.7%)
2097-Jul-30 06:13:00 (57.7%)
2097-Jul-30 07:38:00 (57.7%)
2097-Jul-30 09:03:00 (57.8%)
2097-Jul-30 10:28:00 (57.8%)
2097-Jul-30 11:54:00 (57.8%)
2097-Jul-30 13:19:00 (57.8%)
2097-Jul-30 14:44:00 (57.8%)
2097-Jul-30 16:09:00 (57.8%)
2097-Jul-30 17:34:00 (57.9%)
2097-Jul-30 18:59:00 (57.9%)
2097-Jul-30 20:24:00 (57.9%)
2097-Jul-30 21:50:00 (57.9%)
2097-Jul-30 23:15:00 (57.9%)
2097-Jul-31 00:40:00 (57.9%)
2097-Jul-31 02:05:00 (57.9%)
2097-Jul-31 03:30:00 (58%)
2097-Jul-31 04:55:00 (58%)
2097-Jul-31 06:20:00 (58%)
2097-Jul-31 07:45:00 (58%)
2097-Jul-31 09:10:00 (58%)
2097-Jul-31 10:36:00 (58%)
2097-Jul-31 12:01:00 (58.1%)
2097-Jul-31 13:26:00 (58.1%)
2097-Jul-31 14:51:00 (58.1%)
2097-Jul-31 16:16:00 (58.1%)
2097-Jul-31 17:41:00 (58.1%)
2097-Jul-31 19:06:00 (58.1%)
2097-Jul-31 20:32:00 (58.2%)
2097-Jul-31 21:57:00 (58.2%)
2097-Jul-31 23:22:00 (58.2%)
2097-Aug-01 00:47:00 (58.2%)
2097-Aug-01 02:12:00 (58.2%)
2097-Aug-01 03:37:00 (58.2%)
2097-Aug-01 05:02:00 (58.3%)
2097-Aug-01 06:27:00 (58.3%)
2097-Aug-01 07:53:00 (58.3%)
2097-Aug-01 09:18:00 (58.3%)
2097-Aug-01 10:43:00 (58.3%)
2097-Aug-01 12:08:00 (58.3%)
2097-Aug-01 13:33:00 (58.4%)
2097-Aug-01 14:58:00 (58.4%)
2097-Aug-01 16:23:00 (58.4%)
2097-Aug-01 17:49:00 (58.4%)
2097-Aug-01 19:14:00 (58.4%)
2097-Aug-01 20:39:00 (58.4%)
2097-Aug-01 22:04:00 (58.4%)
2097-Aug-01 23:29:00 (58.5%)
2097-Aug-02 00:54:00 (58.5%)
2097-Aug-02 02:19:00 (58.5%)
2097-Aug-02 03:44:00 (58.5%)
2097-Aug-02 05:09:00 (58.5%)
2097-Aug-02 06:35:00 (58.5%)
2097-Aug-02 08:00:00 (58.6%)
2097-Aug-02 09:25:00 (58.6%)
2097-Aug-02 10:50:00 (58.6%)
2097-Aug-02 12:15:00 (58.6%)
2097-Aug-02 13:40:00 (58.6%)
2097-Aug-02 15:05:00 (58.6%)
2097-Aug-02 16:30:00 (58.7%)
2097-Aug-02 17:56:00 (58.7%)
2097-Aug-02 19:21:00 (58.7%)
2097-Aug-02 20:46:00 (58.7%)
2097-Aug-02 22:11:00 (58.7%)
2097-Aug-02 23:36:00 (58.7%)
2097-Aug-03 01:01:00 (58.8%)
2097-Aug-03 02:26:00 (58.8%)
2097-Aug-03 03:52:00 (58.8%)
2097-Aug-03 05:17:00 (58.8%)
2097-Aug-03 06:42:00 (58.8%)
2097-Aug-03 08:07:00 (58.8%)
2097-Aug-03 09:32:00 (58.9%)
2097-Aug-03 10:57:00 (58.9%)
2097-Aug-03 12:22:00 (58.9%)
2097-Aug-03 13:47:00 (58.9%)
2097-Aug-03 15:13:00 (58.9%)
2097-Aug-03 16:38:00 (58.9%)
2097-Aug-03 18:03:00 (58.9%)
2097-Aug-03 19:28:00 (59%)
2097-Aug-03 20:53:00 (59%)
2097-Aug-03 22:18:00 (59%)
2097-Aug-03 23:43:00 (59%)
2097-Aug-04 01:09:00 (59%)
2097-Aug-04 02:34:00 (59%)
2097-Aug-04 03:59:00 (59.1%)
2097-Aug-04 05:24:00 (59.1%)
2097-Aug-04 06:49:00 (59.1%)
2097-Aug-04 08:14:00 (59.1%)
2097-Aug-04 09:39:00 (59.1%)
2097-Aug-04 11:04:00 (59.1%)
2097-Aug-04 12:30:00 (59.2%)
2097-Aug-04 13:55:00 (59.2%)
2097-Aug-04 15:20:00 (59.2%)
2097-Aug-04 16:45:00 (59.2%)
2097-Aug-04 18:10:00 (59.2%)
2097-Aug-04 19:35:00 (59.2%)
2097-Aug-04 21:00:00 (59.3%)
2097-Aug-04 22:25:00 (59.3%)
2097-Aug-04 23:51:00 (59.3%)
2097-Aug-05 01:16:00 (59.3%)
2097-Aug-05 02:41:00 (59.3%)
2097-Aug-05 04:06:00 (59.3%)
2097-Aug-05 05:31:00 (59.4%)
2097-Aug-05 06:56:00 (59.4%)
2097-Aug-05 08:21:00 (59.4%)
2097-Aug-05 09:46:00 (59.4%)
2097-Aug-05 11:12:00 (59.4%)
2097-Aug-05 12:37:00 (59.4%)
2097-Aug-05 14:02:00 (59.4%)
2097-Aug-05 15:27:00 (59.5%)
2097-Aug-05 16:52:00 (59.5%)
2097-Aug-05 18:17:00 (59.5%)
2097-Aug-05 19:42:00 (59.5%)
2097-Aug-05 21:08:00 (59.5%)
2097-Aug-05 22:33:00 (59.5%)
2097-Aug-05 23:58:00 (59.6%)
2097-Aug-06 01:23:00 (59.6%)
2097-Aug-06 02:48:00 (59.6%)
2097-Aug-06 04:13:00 (59.6%)
2097-Aug-06 05:38:00 (59.6%)
2097-Aug-06 07:03:00 (59.6%)
2097-Aug-06 08:29:00 (59.7%)
2097-Aug-06 09:54:00 (59.7%)
2097-Aug-06 11:19:00 (59.7%)
2097-Aug-06 12:44:00 (59.7%)
2097-Aug-06 14:09:00 (59.7%)
2097-Aug-06 15:34:00 (59.7%)
2097-Aug-06 16:59:00 (59.8%)
2097-Aug-06 18:24:00 (59.8%)
2097-Aug-06 19:50:00 (59.8%)
2097-Aug-06 21:15:00 (59.8%)
2097-Aug-06 22:40:00 (59.8%)
2097-Aug-07 00:05:00 (59.8%)
2097-Aug-07 01:30:00 (59.9%)
2097-Aug-07 02:55:00 (59.9%)
2097-Aug-07 04:20:00 (59.9%)
2097-Aug-07 05:45:00 (59.9%)
2097-Aug-07 07:10:00 (59.9%)
2097-Aug-07 08:35:00 (59.9%)
2097-Aug-07 10:01:00 (60%)
2097-Aug-07 11:26:00 (60%)
2097-Aug-07 12:51:00 (60%)
2097-Aug-07 14:16:00 (60%)
2097-Aug-07 15:41:00 (60%)
2097-Aug-07 17:06:00 (60%)
2097-Aug-07 18:31:00 (60%)
2097-Aug-07 19:57:00 (60.1%)
2097-Aug-07 21:22:00 (60.1%)
2097-Aug-07 22:47:00 (60.1%)
2097-Aug-08 00:12:00 (60.1%)
2097-Aug-08 01:37:00 (60.1%)
2097-Aug-08 03:02:00 (60.1%)
2097-Aug-08 04:27:00 (60.2%)
2097-Aug-08 05:52:00 (60.2%)
2097-Aug-08 07:18:00 (60.2%)
2097-Aug-08 08:43:00 (60.2%)
2097-Aug-08 10:08:00 (60.2%)
2097-Aug-08 11:33:00 (60.2%)
2097-Aug-08 12:58:00 (60.3%)
2097-Aug-08 14:23:00 (60.3%)
2097-Aug-08 15:48:00 (60.3%)
2097-Aug-08 17:14:00 (60.3%)
2097-Aug-08 18:39:00 (60.3%)
2097-Aug-08 20:04:00 (60.3%)
2097-Aug-08 21:29:00 (60.4%)
2097-Aug-08 22:54:00 (60.4%)
2097-Aug-09 00:19:00 (60.4%)
2097-Aug-09 01:44:00 (60.4%)
2097-Aug-09 03:09:00 (60.4%)
2097-Aug-09 04:35:00 (60.4%)
2097-Aug-09 06:00:00 (60.5%)
2097-Aug-09 07:25:00 (60.5%)
2097-Aug-09 08:50:00 (60.5%)
2097-Aug-09 10:15:00 (60.5%)
2097-Aug-09 11:40:00 (60.5%)
2097-Aug-09 13:05:00 (60.5%)
2097-Aug-09 14:31:00 (60.5%)
2097-Aug-09 15:56:00 (60.6%)
2097-Aug-09 17:21:00 (60.6%)
2097-Aug-09 18:46:00 (60.6%)
2097-Aug-09 20:11:00 (60.6%)
2097-Aug-09 21:36:00 (60.6%)
2097-Aug-09 23:01:00 (60.6%)
2097-Aug-10 00:26:00 (60.7%)
2097-Aug-10 01:51:00 (60.7%)
2097-Aug-10 03:17:00 (60.7%)
2097-Aug-10 04:42:00 (60.7%)
2097-Aug-10 06:07:00 (60.7%)
2097-Aug-10 07:32:00 (60.7%)
2097-Aug-10 08:57:00 (60.8%)
2097-Aug-10 10:22:00 (60.8%)
2097-Aug-10 11:47:00 (60.8%)
2097-Aug-10 13:12:00 (60.8%)
2097-Aug-10 14:38:00 (60.8%)
2097-Aug-10 16:03:00 (60.8%)
2097-Aug-10 17:28:00 (60.9%)
2097-Aug-10 18:53:00 (60.9%)
2097-Aug-10 20:18:00 (60.9%)
2097-Aug-10 21:43:00 (60.9%)
2097-Aug-10 23:08:00 (60.9%)
2097-Aug-11 00:34:00 (60.9%)
2097-Aug-11 01:59:00 (61%)
2097-Aug-11 03:24:00 (61%)
2097-Aug-11 04:49:00 (61%)
2097-Aug-11 06:14:00 (61%)
2097-Aug-11 07:39:00 (61%)
2097-Aug-11 09:04:00 (61%)
2097-Aug-11 10:29:00 (61%)
2097-Aug-11 11:55:00 (61.1%)
2097-Aug-11 13:20:00 (61.1%)
2097-Aug-11 14:45:00 (61.1%)
2097-Aug-11 16:10:00 (61.1%)
2097-Aug-11 17:35:00 (61.1%)
2097-Aug-11 19:00:00 (61.1%)
2097-Aug-11 20:25:00 (61.2%)
2097-Aug-11 21:50:00 (61.2%)
2097-Aug-11 23:16:00 (61.2%)
2097-Aug-12 00:41:00 (61.2%)
2097-Aug-12 02:06:00 (61.2%)
2097-Aug-12 03:31:00 (61.2%)
2097-Aug-12 04:56:00 (61.3%)
2097-Aug-12 06:21:00 (61.3%)
2097-Aug-12 07:46:00 (61.3%)
2097-Aug-12 09:11:00 (61.3%)
2097-Aug-12 10:37:00 (61.3%)
2097-Aug-12 12:02:00 (61.3%)
2097-Aug-12 13:27:00 (61.4%)
2097-Aug-12 14:52:00 (61.4%)
2097-Aug-12 16:17:00 (61.4%)
2097-Aug-12 17:42:00 (61.4%)
2097-Aug-12 19:07:00 (61.4%)
2097-Aug-12 20:32:00 (61.4%)
2097-Aug-12 21:58:00 (61.5%)
2097-Aug-12 23:23:00 (61.5%)
2097-Aug-13 00:48:00 (61.5%)
2097-Aug-13 02:13:00 (61.5%)
2097-Aug-13 03:38:00 (61.5%)
2097-Aug-13 05:03:00 (61.5%)
2097-Aug-13 06:28:00 (61.5%)
2097-Aug-13 07:53:00 (61.6%)
2097-Aug-13 09:19:00 (61.6%)
2097-Aug-13 10:44:00 (61.6%)
2097-Aug-13 12:09:00 (61.6%)
2097-Aug-13 13:34:00 (61.6%)
2097-Aug-13 14:59:00 (61.6%)
2097-Aug-13 16:24:00 (61.7%)
2097-Aug-13 17:49:00 (61.7%)
2097-Aug-13 19:14:00 (61.7%)
2097-Aug-13 20:40:00 (61.7%)
2097-Aug-13 22:05:00 (61.7%)
2097-Aug-13 23:30:00 (61.7%)
2097-Aug-14 00:55:00 (61.8%)
2097-Aug-14 02:20:00 (61.8%)
2097-Aug-14 03:45:00 (61.8%)
2097-Aug-14 05:10:00 (61.8%)
2097-Aug-14 06:36:00 (61.8%)
2097-Aug-14 08:01:00 (61.8%)
2097-Aug-14 09:26:00 (61.9%)
2097-Aug-14 10:51:00 (61.9%)
2097-Aug-14 12:16:00 (61.9%)
2097-Aug-14 13:41:00 (61.9%)
2097-Aug-14 15:06:00 (61.9%)
2097-Aug-14 16:31:00 (61.9%)
2097-Aug-14 17:57:00 (62%)
2097-Aug-14 19:22:00 (62%)
2097-Aug-14 20:47:00 (62%)
2097-Aug-14 22:12:00 (62%)
2097-Aug-14 23:37:00 (62%)
2097-Aug-15 01:02:00 (62%)
2097-Aug-15 02:27:00 (62%)
2097-Aug-15 03:52:00 (62.1%)
2097-Aug-15 05:18:00 (62.1%)
2097-Aug-15 06:43:00 (62.1%)
2097-Aug-15 08:08:00 (62.1%)
2097-Aug-15 09:33:00 (62.1%)
2097-Aug-15 10:58:00 (62.1%)
2097-Aug-15 12:23:00 (62.2%)
2097-Aug-15 13:48:00 (62.2%)
2097-Aug-15 15:13:00 (62.2%)
2097-Aug-15 16:39:00 (62.2%)
2097-Aug-15 18:04:00 (62.2%)
2097-Aug-15 19:29:00 (62.2%)
2097-Aug-15 20:54:00 (62.3%)
2097-Aug-15 22:19:00 (62.3%)
2097-Aug-15 23:44:00 (62.3%)
2097-Aug-16 01:09:00 (62.3%)
2097-Aug-16 02:35:00 (62.3%)
2097-Aug-16 04:00:00 (62.3%)
2097-Aug-16 05:25:00 (62.4%)
2097-Aug-16 06:50:00 (62.4%)
2097-Aug-16 08:15:00 (62.4%)
